horse_id,horse_name,n_races_tracked_2019,n_races_2019,n_races_2020,n_races_2021,n_races_diff_2019,avg_race_dist_meters,avg_finishing_place,avg_ranking,avg_acceleration,avg_speed,avg_weight_carried,n_dnf,date_dnf_1,date_dnf_2,avg_total_race_strain,min_days_between_races,first_quartile_days_between_races,median_days_between_races,third_quartile_days_between_races,max_days_between_races,injury_track,injury_location,injury_surface_location,injury_details_reported,days_off_pre_injury,days_injury_to_race,injury_date,last_race_pre_injury,fatal,race_length_injury_meters,n_injury_type,injury_track_location_clean,if_injury_reported,dnf_from_injury,under_raced_2019,under_raced_2020,under_raced_2021,ever_under_raced
2043,Fusi,8,NA,NA,NA,NA,1307.592,4.5,5.5,2.1155873253777546,4.8577028293031645,120.125,0,NA,NA,-1322.9763373899268,6,21,25,29,32,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2044,Molly's Nighthawk,8,NA,NA,NA,NA,1559.0520000000001,5.625,4.375,1.9165776254700608,5.0507943055766535,119.75,0,NA,NA,-2112.507710588841,23,24.5,27,27.5,33,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2045,Here Comes Meg,6,8,4,2,2,1207.008,8.5,6,2.4086980656191925,3.9544293622153326,120.5,0,NA,NA,-1426.99907496495,23,24,24,27,106,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
2046,Mighty Knight,5,NA,NA,NA,NA,1408.1760000000002,11,5.6,2.2297137171334676,6.207176546184216,118,1,2019-05-19,NA,-4994.992649360743,19,22.75,24,51.25,133,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2047,Yankee Division,5,6,15,12,1,1508.76,4.2,7.25,2.004866747919672,5.332338864229522,115.8,0,NA,NA,-1577.9955589281496,28,30.25,32,33.5,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2048,Sneads,5,NA,NA,NA,NA,1730.0448000000001,3.4,3,2.0455275055150075,6.359453037623779,119,0,NA,NA,-1565.1709253487245,21,31.5,41.5,51.5,62,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2049,Single Focus,5,NA,NA,NA,NA,1508.76,4.6,5.2,1.9981704367611026,5.094770735699141,119.8,0,NA,NA,-1191.5430545705967,22,23.5,32.5,53.75,92,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2050,Qaabil,4,NA,NA,NA,NA,1584.198,4.75,4,1.8293305997157892,6.074495646228082,118,0,NA,NA,-1440.6266054118869,29,41.5,54,54.5,55,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2051,Masterprize,5,NA,NA,NA,NA,1408.176,7.6,5.5,1.9195145251965384,4.914496903990226,116.8,0,NA,NA,-2299.516359947206,7,16,23.5,38.5,70,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2052,Purely Lucky,8,NA,NA,NA,NA,1571.625,5.375,4,2.006086340559246,5.441986645136207,121.125,0,NA,NA,-1063.3744158395036,16,24,31,39,46,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2053,Bronco Sally,5,NA,NA,NA,NA,1508.76,4.8,4.6,1.8061215538072948,6.8189800133754375,120.2,0,NA,NA,-953.6721430360084,19,20.5,27,36,45,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2054,Factoring,6,8,4,1,2,1324.356,5,4.4,2.1019959625727105,5.514758143269082,122.16666666666667,0,NA,NA,-754.4610961802929,17,31,40,57,73,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
2055,Kickin Kimberly,6,NA,NA,NA,NA,1525.5240000000001,4.5,3.8,1.9303474133955154,6.465104898186891,124,0,NA,NA,-1400.843124452096,21,24,31,32,116,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2056,Stonefactor,5,NA,NA,NA,NA,1227.1248,6,2,2.255095785426231,7.127707599474127,120.4,0,NA,NA,-790.6244289182583,20,21.5,24,26.25,27,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2057,Lake Avenue,3,3,1,7,0,1475.232,1.3333333333333333,2.3333333333333335,2.048629062542126,6.018283446528516,118.66666666666667,0,NA,NA,-1738.7857971683393,23,27,31,35,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2058,Seaside Retreat,1,NA,NA,NA,NA,1408.176,2,4,2.0455374321154864,4.519957788559019,119,0,NA,NA,-1489.127290822861,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2059,Kansas Kis,4,4,5,8,0,1232.154,3.25,4.75,2.114584634988754,4.906559212787074,119,0,NA,NA,-1184.759731061355,37,37.5,38,38.5,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2060,Wicked Happy,2,2,9,13,0,1508.76,6,2,2.0682431328642696,4.839204047803074,119,0,NA,NA,-1333.2739346949595,28,28,28,28,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2061,Mr. Kringle,3,4,5,10,1,1575.816,4,4,1.9742633365552176,6.062391346291892,119,0,NA,NA,-1606.6080227862938,22,27,32,37,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2062,Cherokee Song,7,8,17,17,1,1537.4982857142859,4.714285714285714,6.571428571428571,1.9525092498092491,5.649469262065786,116.28571428571429,0,NA,NA,-1347.2591088325146,8,12.75,19,20,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2063,Justintimeforwine,9,11,14,11,2,1430.528,4.333333333333333,4.571428571428571,2.093088710961249,5.43565247748394,119.11111111111111,0,NA,NA,-1698.370472551025,14,20.75,24.5,28,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2064,Back Charge,2,NA,NA,NA,NA,1709.928,6.5,6.5,2.0000605463245016,6.134261898399838,119,0,NA,NA,-1497.3013120061578,24,24,24,24,24,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2065,Ringgood,4,5,6,6,1,1684.7820000000002,5.75,8,1.9832264986732786,6.048818328556937,119,0,NA,NA,-1687.4135604100286,19,20.5,22,33.5,45,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2066,Danzing Dunhill,3,NA,NA,NA,NA,1642.872,4,4.5,1.8989258193570673,5.988164267794669,119,0,NA,NA,-2063.4427090137237,28,28.25,28.5,28.75,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2067,Smite,4,5,5,1,1,1357.884,6.25,1.6666666666666667,1.6743791926171383,6.6153458436297505,119.25,0,NA,NA,-782.1114085592247,20,26.5,33,42.5,52,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2068,Princess Victoria,4,NA,NA,NA,NA,1559.0520000000001,3.5,3.75,2.160941278427866,4.4340372757102235,122.75,0,NA,NA,-1281.074920341168,13,28,43,45.5,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2069,Hannah's Smile,2,NA,NA,NA,NA,1207.008,1,2.5,2.1160774788579224,8.113790146803769,121,0,NA,NA,-839.7273577934325,15,15,15,15,15,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2070,First Appeal,5,NA,NA,NA,NA,1267.3584,3,2.4,2.078033484523904,7.184278153655273,121,0,NA,NA,-557.7556592079119,16,27.25,39.5,51,60,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2071,A Little Faith,5,NA,NA,NA,NA,1428.2928,2.6,4.6,2.3963389855739448,5.335156417924712,119.2,0,NA,NA,-1002.8736661566064,19,24.25,30.5,40.5,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2072,High Jingo,5,NA,NA,NA,NA,1207.008,5.4,4.4,2.1698649239009504,6.868318709166396,122,0,NA,NA,-606.7281281850651,24,33,41.5,47.25,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2073,Hollywood Cat,4,NA,NA,NA,NA,1232.154,3.25,6,2.1455901233527594,6.947894418263988,122.75,0,NA,NA,-2140.3410540824298,16,23.5,31,37.5,44,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2074,Theaterintheround,6,NA,NA,NA,NA,1324.356,3.833333333333333,3.3333333333333335,2.150776846309277,7.191979824336159,123.83333333333333,0,NA,NA,-1162.6217320978606,20,27,33,41,59,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2075,Dull Knife,5,NA,NA,NA,NA,1569.1104,6.2,5,2.0958161028402196,5.46887105391468,114.8,0,NA,NA,-973.0162057299844,14,16.25,23,33.75,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2076,Soul Fight,5,NA,NA,NA,NA,1629.4608,5.4,5.5,1.8272809703948167,4.249736912508061,119.6,0,NA,NA,-1477.9391616662806,31,33.25,52.5,74.25,84,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2077,Violent Delights,6,NA,NA,NA,NA,1475.232,6.5,5.8,1.869918702611346,4.634468158950901,120.16666666666667,0,NA,NA,-1805.8680098380496,26,37,38,38,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2078,Monmouth Dr,4,NA,NA,NA,NA,1483.614,4.25,3.6666666666666665,2.139197488109613,6.151199129625694,119.5,0,NA,NA,-1646.6152189102677,35,45.5,56,56.5,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2079,Sargeant Drive,7,NA,NA,NA,NA,1652.4514285714286,4.857142857142857,4.571428571428571,2.2542452728887166,5.637598908191814,122.42857142857143,1,2019-11-14,NA,-1283.7177523161413,14,17.5,22,28,30,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2080,Spirit Animal,2,3,5,1,1,1659.636,2.5,8,2.30231105885769,6.7913302682273855,119,0,NA,NA,-1301.831394922022,119,119,119,119,119,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
2081,Gauguin (GER),2,NA,NA,NA,NA,1911.096,2.5,6.5,2.051586362451254,5.915618156075581,123.5,0,NA,NA,-737.5329250382151,3,3,3,3,3,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2082,Everyonelovesjames,8,NA,NA,NA,NA,1709.928,2.875,4,2.026600234791372,6.429798230987981,123.125,0,NA,NA,-731.1705403799463,19,21,22,30.5,36,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2083,Blockade,1,NA,NA,NA,NA,1609.344,4,5,2.1653903992569448,6.761091005963519,123,0,NA,NA,-1561.4132559813993,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2084,Road to Meath,3,3,5,4,0,1542.288,3.3333333333333335,5.333333333333333,1.9106801661649309,5.107705179773231,122.66666666666667,0,NA,NA,-1189.7464796068102,27,29.25,31.5,33.75,36,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
2085,Clear Vision,1,1,1,4,0,1609.344,6,4,1.9712963950594105,6.539576294259094,120,0,NA,NA,-553.3513391557431,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,TRUE,TRUE,FALSE,TRUE
2086,Conviction Trade,2,4,7,5,2,1659.636,4.5,3,2.0634001727198723,3.819114560795145,119,0,NA,NA,-839.2113987076492,63,63,63,63,63,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2087,Digital Footprint,5,NA,NA,NA,NA,1589.2272,4.6,1.75,2.0227961997679023,7.570759853705785,118.8,0,NA,NA,-916.2471594857682,19,25.75,29.5,49.5,105,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2088,Alphalfa,6,NA,NA,NA,NA,1357.884,4.333333333333333,8.5,2.380217103506169,3.9383751817314363,119.66666666666667,0,NA,NA,-1325.300616952104,17,38,39,45,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2089,Silver Token,3,4,7,4,1,1173.48,2.6666666666666665,7.666666666666667,2.2623547283668883,3.5076314237995905,120.66666666666667,0,NA,NA,-943.9910326829388,20,29,38,47,56,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2090,Clear the Ramp,7,NA,NA,NA,NA,1250.1154285714285,4.857142857142857,4.5,1.8621958764701851,5.502006926881744,120.42857142857143,1,2019-11-27,NA,-652.2734199361169,13,16.25,18.5,24.5,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2091,After Prom Party,2,NA,NA,NA,NA,1207.008,4.5,6.5,2.0840938505969695,3.1590302016905456,124,0,NA,NA,-1450.65697795486,99,99,99,99,99,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2092,Exchange Fever,3,NA,NA,NA,NA,1173.48,4,6.333333333333333,2.0802237573232847,3.9646173835857295,120.66666666666667,0,NA,NA,-1090.5694738853465,20,29,38,47,56,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2093,Kid Chocolate,4,5,11,10,1,1257.3,7,6.75,1.9282366929179307,4.648242144521903,118.25,0,NA,NA,-1263.216159559484,20,33,46,103.5,161,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2094,Capt. Courageous,5,NA,NA,NA,NA,1186.8912,5.8,3.8,2.189421795323831,5.521250781251746,120.2,0,NA,NA,-837.6216617046288,16,19,30,56.25,105,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2095,Straitouta Congtin,2,NA,NA,NA,NA,1307.592,10.5,2.5,2.3616685200052707,4.701681439180653,120.5,0,NA,NA,-1964.5416203401107,39,39,39,39,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2096,Plebe,4,NA,NA,NA,NA,1207.008,8.25,7.25,2.0248074555826383,5.0573322756560835,121.25,0,NA,NA,-816.5498875703172,13,16.5,20,80.5,141,Aqueduct,Racing,Main Track,"Clipped from behind, apprehended by outrider, walked off",20,NA,2020-01-30,2020-01-10,No,1609.34,1,Unknown,TRUE,NA,FALSE,FALSE,FALSE,FALSE
2097,Vintage Hollywood,4,4,13,12,0,1559.0520000000001,4,4.75,2.0280381788541404,5.6614668152175565,120.75,0,NA,NA,-1799.6398058184604,20,21,22,24,26,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2098,Booby Trap,6,6,7,2,0,1341.12,5,4.666666666666667,2.0080686167750006,5.732368141937612,121,0,NA,NA,-570.6269844822805,7,23,34,37,95,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2099,Kreesie,9,10,7,6,1,1698.752,3,5.25,2.0173013080593774,5.775321906596188,122.88888888888889,0,NA,NA,-789.910379794236,13,20.75,26.5,31,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,TRUE,FALSE,TRUE,TRUE
2100,Passing Out,5,6,2,1,1,1669.6944,3.6,3.2,2.0257812217183413,4.395529758038649,120.8,0,NA,NA,-719.515935039668,34,34.75,35.5,42.5,62,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
2101,Reversethedecision,2,NA,NA,NA,NA,1659.636,3,2,2.2803923486815822,2.889863763803671,121.5,0,NA,NA,-521.9608146276048,54,54,54,54,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2102,Arabella Bella,1,NA,NA,NA,NA,1609.344,6,1,3.111122124918717,1.7819345895421574,121,0,NA,NA,-173.4137907586003,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2103,Water White,4,7,3,3,3,1584.198,3,2,2.205281288761562,5.196818088920724,118.75,0,NA,NA,-1359.085851198985,22,31.5,41,44.5,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2104,Indawin,3,NA,NA,NA,NA,1642.872,2.6666666666666665,3,2.2365333099312465,5.667214186983812,119,0,NA,NA,-1761.2411023365223,21,22.5,24,25.5,27,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2105,Persisto,2,4,5,1,2,1609.344,2.5,5,1.851545866823647,7.007654156654941,119,0,NA,NA,-1426.815100115121,27,27,27,27,27,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2106,Kissing Frogs,1,NA,NA,NA,NA,1609.344,4,3,1.9391613025279448,7.617712094301486,119,0,NA,NA,-813.883942704175,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2107,Sinister Siren,2,NA,NA,NA,NA,1659.636,7,5.5,1.8531142314632312,6.95182696934279,119,0,NA,NA,-2011.9756584987836,48,48,48,48,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2108,Mrs. S,3,3,3,2,0,1542.288,3.3333333333333335,4,1.9919909536439773,6.353032688179986,119,0,NA,NA,-944.4470414355384,21,26,31,36,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2109,Lola's Kisses,1,NA,NA,NA,NA,1307.592,8,2,1.8462562329794892,4.437784967890237,120,0,NA,NA,-1865.255979382523,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2110,Amazing Zero,4,NA,NA,NA,NA,1383.03,4.75,8.5,2.173287660666399,7.00153131941429,120.5,0,NA,NA,-1383.660458757198,14,20,26,32.5,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2111,Paradiso,6,NA,NA,NA,NA,1391.412,7.166666666666667,6.4,2.866216081811246,6.506935025035377,120.66666666666667,0,NA,NA,-1757.228983570417,16,21,21,28,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2112,Gray Witch,3,NA,NA,NA,NA,1274.064,3.3333333333333335,7.333333333333333,2.0344989518763734,7.881052239243791,121.66666666666667,0,NA,NA,-1567.9609695504023,21,26.5,32,37.5,43,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2113,Its a Ford,2,NA,NA,NA,NA,1307.592,6,7.5,1.8704437916466055,6.947193360944764,119.5,0,NA,NA,-2242.6074349969085,16,16,16,16,16,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2114,Miss Jill,2,NA,NA,NA,NA,1357.884,7.5,5,2.029625221492772,9.954185770849666,122,0,NA,NA,-2603.3747857722287,28,28,28,28,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2115,Simmering Miss,4,NA,NA,NA,NA,1408.176,7.5,5.25,1.8536691270822365,7.366733603717709,121.5,1,2019-09-21,NA,-2619.54787113147,27,27.5,28,28,28,Belmont,Racing,Inner Turf,"Pulled up, walked off",311,27,2019-09-21,2018-11-14,No,1709.92375,1,Homestretch,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2116,Firestormy,4,NA,NA,NA,NA,1307.592,8.75,5.75,1.9352173711635776,6.429181600257852,122.5,0,NA,NA,-1770.3701029244594,20,31.5,43,87.5,132,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2117,Damselfly,1,NA,NA,NA,NA,1307.592,11,6,2.075930610594271,12.874237335727427,122,0,NA,NA,-3629.959827482483,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2118,Emerald Ice,1,NA,NA,NA,NA,1307.592,13,14,1.7276206042979978,10.71173743553588,124,0,NA,NA,-3543.89108543814,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2119,Moana's Tale,2,4,2,3,2,1458.468,2.5,7,2.0327816755777945,6.707795203145645,119,0,NA,NA,-2341.915078946938,42,42,42,42,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2120,Beyond Brown,6,8,6,4,2,1424.94,3.6666666666666665,4,2.0050563027344905,6.720133003014023,118.83333333333333,0,NA,NA,-1695.2515877634446,16,21,28,32,49,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2121,Pandamom,1,1,6,3,0,1709.928,3,1,2.1204695768519772,3.4797709665848635,119,0,NA,NA,-2497.845737191069,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2122,Giacosa,1,1,6,7,0,1709.928,4,12,2.044434042409531,3.3091308412009335,119,0,NA,NA,-1616.3650684445995,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2123,Adorable Maya,3,NA,NA,NA,NA,1341.1200000000001,5,6,2.247521448083225,4.840534015559238,119,0,NA,NA,-1589.997943201809,24,33.5,43,52.5,62,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2124,Malibu Too,2,NA,NA,NA,NA,1559.0520000000001,5,4,1.8273772230123262,6.448416487053608,116.5,0,NA,NA,-2337.546119887311,54,54,54,54,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2125,Mebs Web,6,6,6,14,0,1341.1200000000001,5.666666666666667,7.5,1.9866279990611377,4.3356514467391785,115.33333333333333,0,NA,NA,-1071.5441209157034,8,22,23,38,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2126,Time Shift,3,NA,NA,NA,NA,1408.176,7,7.333333333333333,2.0147351598063605,3.9638987665693053,119,0,NA,NA,-1044.203298266896,23,43.25,63.5,83.75,104,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2127,Dash Dot Dot,1,NA,NA,NA,NA,1709.928,9,11,1.658760903854894,4.808510942088447,119,0,NA,NA,-2815.840121297434,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
2128,Bellamy Bigs,3,NA,NA,NA,NA,1374.6480000000001,10,4.666666666666667,1.6008419818612403,4.357100798647563,119,1,2019-12-06,NA,-2300.3206247442727,21,35.25,49.5,63.75,78,Aqueduct,Racing,Main Track,Fell after bad step,21,77,2019-12-06,2019-11-15,No,1207.008,1,Backstretch,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2129,Honey Bourbon,2,NA,NA,NA,NA,1458.468,10.5,6,1.9340614997228287,4.532934432172145,119,0,NA,NA,-2410.1342093483713,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
