horse_id,horse_name,n_races_tracked_2019,n_races_2019,n_races_2020,n_races_2021,n_races_diff_2019,avg_race_dist_meters,avg_finishing_place,avg_ranking,avg_acceleration,avg_speed,avg_weight_carried,n_dnf,date_dnf_1,date_dnf_2,avg_total_race_strain,min_days_between_races,first_quartile_days_between_races,median_days_between_races,third_quartile_days_between_races,max_days_between_races,injury_track,injury_location,injury_surface_location,injury_details_reported,days_off_pre_injury,days_injury_to_race,injury_date,last_race_pre_injury,fatal,race_length_injury_meters,n_injury_type,injury_track_location_clean,if_injury_reported,dnf_from_injury
1749,Speed Gracer,1,NA,NA,NA,NA,1709.928,8,4,2.189147426133098,3.3754608225904557,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1750,Conforto,6,NA,NA,NA,NA,1659.636,5.666666666666667,5.4,2.0070340388305814,5.147110260395888,123,0,NA,NA,9.653859897535462,19,22,23,30,46,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1751,Somethingtotellyou,2,2,1,6,0,1458.468,3.5,3,2.2646509894663125,6.847270111642869,119,0,NA,NA,35.610489788060505,40,40,40,40,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1752,Cold Hard Cash,3,6,10,11,3,1542.288,4.333333333333333,6.666666666666667,1.9967263061018188,8.074007206003131,119,0,NA,NA,40.31265108222014,52,65,78,91,104,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1753,True Grace,5,NA,NA,NA,NA,1428.2928,4.6,5.5,1.9913678921853637,6.061432030840522,119,0,NA,NA,39.03994200393288,7,19.75,29,34.25,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1754,Diannesimpazible,5,7,7,1,2,1367.9424000000001,4.2,4.75,1.9766699005567285,6.0064070946371135,119,0,NA,NA,25.947823033447,20,23,29.5,40.5,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1755,Tapizearance,7,7,10,15,0,1307.592,5.285714285714286,5.571428571428571,1.998509061656098,5.778011539515373,119,0,NA,NA,31.413966342764787,17,20,24,27.25,36,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1756,Forever Wicked,8,14,16,6,6,1420.749,3.75,3.142857142857143,2.0830616946020966,5.111577458828567,115.875,0,NA,NA,34.82951941741203,10,16,24,24.5,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1757,First Deputy,5,5,3,1,0,1267.3584,3.2,4.75,2.2977192007372222,5.4209212327068546,119,0,NA,NA,47.077264029054156,21,26.25,28.5,31.75,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1758,Smoken Deb,2,NA,NA,NA,NA,1207.008,3.5,6.5,1.9200500931396962,3.9168510326357304,120,0,NA,NA,NA,67,67,67,67,67,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1759,Bean Counter,2,NA,NA,NA,NA,1207.008,2,5.5,2.0083994814326243,7.046469732999,120.5,0,NA,NA,NA,46,46,46,46,46,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1760,Tiple (IRE),5,6,3,4,1,1227.1248,2.8,6.2,2.018619566381794,6.020883858437849,119.6,0,NA,NA,NA,25,33.25,36.5,39.25,46,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1761,Trixie's Time,6,NA,NA,NA,NA,1525.5240000000001,3.6666666666666665,2.3333333333333335,2.0448900788107283,5.79541322075762,118.66666666666667,0,NA,NA,12.764119818680609,21,25,38,46,59,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1762,Sea Sparkle,4,NA,NA,NA,NA,1257.3,4.75,3.5,2.121581484397959,4.961247240218497,118.25,0,NA,NA,NA,14,15.5,17,21,25,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1763,Nan's Plan,1,NA,NA,NA,NA,1207.008,10,9,2.011283660854425,3.968842400698892,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1764,Tass,5,7,3,5,2,1830.6288,3.2,2.2,1.9531502883817835,5.753058121723615,119,0,NA,NA,NA,25,28,29.5,33.75,45,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1765,Quiet Dignity,4,NA,NA,NA,NA,1885.95,3.75,5.5,1.994255123826695,6.6481545969168145,120,0,NA,NA,NA,33,36,39,41.5,44,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1766,Whatdoesasharksay,4,4,4,2,0,1936.242,3.5,7.75,2.1381278278174505,4.792813136713545,118.75,0,NA,NA,21.41681151048257,20,34.5,49,52,55,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1767,Beale Street,1,NA,NA,NA,NA,2212.848,5,6,1.72925301090455,8.269718412630505,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1768,Monhegan,4,NA,NA,NA,NA,2087.118,4.25,3.5,2.087842191225053,5.872600944704857,124,0,NA,NA,NA,21,32,43,73.5,104,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1769,Alydarius,1,NA,NA,NA,NA,2212.848,7,1,1.7464406357636946,8.016764924258469,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1770,New Girl in Town,2,NA,NA,NA,NA,1207.008,2.5,5.5,2.459907932980019,4.115253425704097,124,0,NA,NA,NA,103,103,103,103,103,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1771,Riot Worthy,8,NA,NA,NA,NA,1345.311,3.125,6.6,2.2206090092836357,6.226026811863343,121.625,0,NA,NA,23.11183393078703,19,19.5,21,22.5,78,Belmont,Training,Training Track,Unknown,19,NA,2019-12-16,2019-11-27,Yes,NA,1,Unknown,TRUE,NA
1772,Saratoga Treasure,8,NA,NA,NA,NA,1244.727,2.625,5.833333333333333,2.0478931184225444,6.643464757756244,121.375,0,NA,NA,NA,14,24.5,27,33.5,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1773,China Silk,1,NA,NA,NA,NA,1207.008,2,2,2.4771217352252384,6.0939585000006185,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1774,O'Malley,3,NA,NA,NA,NA,1408.176,1.6666666666666667,5.333333333333333,2.0265751363566276,6.702844139047308,120.66666666666667,0,NA,NA,0.5736801687073769,35,35.25,35.5,35.75,36,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1775,Zip Drive (FR),1,NA,NA,NA,NA,1207.008,4,8,2.1919165846429665,6.828448317733759,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1776,Fionnbharr,1,NA,NA,NA,NA,1207.008,5,9,2.0711142083382157,7.258965488441406,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1777,Dance Till Dawn,5,NA,NA,NA,NA,1468.5264,4.6,3.6,2.2152817158194282,5.876175892517915,118.8,0,NA,NA,6.845857552157973,23,25.25,45,64.75,67,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1778,Tide Storm,1,NA,NA,NA,NA,1207.008,7,7,2.3330523158854355,7.257769982039133,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1779,Jennemily,6,8,6,1,2,1374.6480000000001,3.333333333333333,5.5,2.1625279491437395,6.27937374032702,119.5,0,NA,NA,8.635761028660571,7,14,28,38,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1780,King's Honor (IRE),3,4,3,1,1,1508.76,3.6666666666666665,7,2.016606798233899,5.406813917206941,119,0,NA,NA,47.25276358242068,27,30.5,34,37.5,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1781,Le Coste,2,NA,NA,NA,NA,1408.176,5,3.5,2.2659702592004463,3.5022086016865033,119,0,NA,NA,56.770283130583515,41,41,41,41,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1782,Alley Oop Johnny,2,2,6,5,0,1609.344,7,5,2.138529699932988,6.906306037478389,119,0,NA,NA,79.77996616829826,33,33,33,33,33,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1783,Rapstorerocks,1,NA,NA,NA,NA,1609.344,4,10,2.2021182614438084,4.272121857002488,119,0,NA,NA,51.047738607376886,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1784,Happy Danza,3,NA,NA,NA,NA,1341.1200000000001,4.666666666666667,5.333333333333333,1.75648375736239,6.688388939207211,119,0,NA,NA,51.71119343060482,27,29,31,33,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1785,Geta Lode of Lucky,2,NA,NA,NA,NA,1458.468,6,8,2.089709951649069,4.401595296093373,116.5,0,NA,NA,35.21790779891004,91,91,91,91,91,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1786,Upham,4,NA,NA,NA,NA,1483.614,5.25,5.5,2.045428247283314,3.9155526637979325,119,0,NA,NA,32.50934373995454,9,10,11,19,27,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1787,Tipazo,5,NA,NA,NA,NA,1307.592,6.2,3.8,2.0759667095859973,6.311800042763028,118.2,0,NA,NA,20.644641074256242,14,16.25,26.5,36.5,38,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1788,Hostile Witness,4,NA,NA,NA,NA,1508.76,6.25,5.666666666666667,2.0453654500598204,5.118458246226845,119,0,NA,NA,51.23897219064936,20,26,32,60.5,89,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1789,Hihosey,1,NA,NA,NA,NA,1609.344,10,11,2.0285050011161543,3.1398704171029186,119,0,NA,NA,60.684246276987764,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1790,Tempesta,2,3,5,7,1,1408.176,10.5,2.5,2.3484105838342444,4.860770107817494,114,0,NA,NA,26.10087390481191,13,13,13,13,13,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1791,Champagne Bliss,3,NA,NA,NA,NA,1374.6480000000001,4,3,2.1382226173263774,6.729768306201929,120.66666666666667,0,NA,NA,33.847723984472204,27,32,37,42,47,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1792,Blahnik,11,NA,NA,NA,NA,1371.6000000000001,5.818181818181818,4.636363636363637,2.0317189747170303,6.012747780505489,118.63636363636364,0,NA,NA,31.456993840606227,9,14.5,27,28.75,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1793,Pharaoh's Daughter,1,NA,NA,NA,NA,1307.592,3,5,2.3712802173099603,7.310327885110553,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1794,Hickory Made,2,NA,NA,NA,NA,1257.3000000000002,3.5,4.5,2.1274508831695904,7.45001833802311,122,0,NA,NA,NA,28,28,28,28,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1795,Rapido Gatta,5,6,8,1,1,1247.2416,2.8,3.6,2.1479977518684685,6.1099755316097495,119.8,0,NA,NA,NA,26,30.5,39,47.25,51,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1796,Liam Lets Go,4,NA,NA,NA,NA,1307.592,2.25,5,2.1021227297085034,5.71264949409713,120.5,0,NA,NA,NA,14,32,50,64.5,79,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1797,Ari's Naughty Luca,10,NA,NA,NA,NA,1347.8256000000001,4,3.4,2.1234752764623654,6.193945586132771,119.3,0,NA,NA,-40.90842329828619,6,20,25,39,46,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1798,Our Lady of Loreto,2,NA,NA,NA,NA,1207.008,2.5,2.5,1.9310674001231447,7.874664664454368,119,0,NA,NA,NA,43,43,43,43,43,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1799,La Negrita,8,10,15,3,2,1345.3110000000001,4.625,5.833333333333333,1.8713746307274377,6.479582083940052,119,0,NA,NA,24.995345261049682,7,10,16,24.5,43,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1800,All About Reyana,4,NA,NA,NA,NA,1257.3000000000002,4.25,5.5,1.890240982856544,6.487206193479514,116.5,0,NA,NA,NA,16,21.5,27,27.5,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1801,Big Cyn,4,NA,NA,NA,NA,1282.4460000000001,5.25,4.5,2.312484711192158,5.064456151263537,116.5,0,NA,NA,NA,16,22,28,30.5,33,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1802,Bow Maker,3,NA,NA,NA,NA,1207.008,5.333333333333333,4.333333333333333,2.0039579428518755,7.538503073880406,119,0,NA,NA,NA,27,32.25,37.5,42.75,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1803,Mayas Miracle,1,NA,NA,NA,NA,1307.592,6,6,1.6488567252319342,9.257411977873392,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1804,Musical Thunder,2,NA,NA,NA,NA,1307.592,8.5,3.5,1.74107192961685,6.359594471669151,119.5,0,NA,NA,NA,44,44,44,44,44,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1805,Always a Queen,3,NA,NA,NA,NA,1441.704,7,6,1.4956219948245923,5.528835469356017,119,1,2019-10-05,NA,NA,34,34,34,34,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1806,Cerretalto,3,NA,NA,NA,NA,1240.536,2.6666666666666665,4.333333333333333,2.0962696785556116,4.3285316964394465,119.33333333333333,0,NA,NA,NA,25,41.75,58.5,75.25,92,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1807,Leaky Cup,4,NA,NA,NA,NA,1257.3,4,5,2.387677108227822,4.166774150745012,119.5,0,NA,NA,NA,10,17.5,25,34.5,44,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1808,Moral Reasoning,2,NA,NA,NA,NA,1207.008,1.5,8,2.2544268288890232,6.90630490030459,119,0,NA,NA,NA,50,50,50,50,50,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1809,Stunting,1,NA,NA,NA,NA,1207.008,2,4,1.980309503215524,8.022921264729487,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1810,Henni Penny,2,NA,NA,NA,NA,1207.008,2.5,3,1.820337451203502,7.888272197872638,119,0,NA,NA,NA,22,22,22,22,22,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1811,Coin the Phrase,2,NA,NA,NA,NA,1156.716,7,1.5,1.9854707783961987,8.183517204815644,119,0,NA,NA,NA,72,72,72,72,72,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1812,Zoysia,1,NA,NA,NA,NA,1207.008,5,1,1.850706039805749,7.251061113153527,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1813,Strike Magic,3,NA,NA,NA,NA,1207.008,6.666666666666667,5.666666666666667,1.9851303645900127,7.646370584738299,115.66666666666667,0,NA,NA,NA,22,24.75,27.5,30.25,33,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1814,Ameriel,1,NA,NA,NA,NA,1207.008,7,6,2.2795632035055724,7.234060646845921,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1815,Pure Wow,4,NA,NA,NA,NA,1232.154,5,3.75,2.2197902374245815,5.747201661316289,118.75,0,NA,NA,NA,23,28.5,34,48,62,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1816,Summer Belief,3,NA,NA,NA,NA,1207.008,6.666666666666667,6,2.074609950003121,7.172915509639041,119,0,NA,NA,NA,28,29.25,30.5,31.75,33,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1817,Queen Daveigh,1,1,3,2,0,1207.008,10,10,2.893845139360375,5.983377130015232,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1818,Earned Success,3,3,4,4,0,1274.064,3,5.666666666666667,2.4411263087464166,3.5013270603573883,119.33333333333333,0,NA,NA,NA,44,50.5,57,63.5,70,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1819,Lucky Ramsey,5,7,5,2,2,1528.8768,4.2,4,2.1176323042813547,4.132188330448258,120.8,0,NA,NA,28.930100400614357,7,16,20.5,27,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1820,Full Salute,2,2,1,7,0,1257.3000000000002,3,4.5,2.090427301444955,3.2955755820021144,120,0,NA,NA,NA,22,22,22,22,22,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1821,The Sicarii,7,7,16,12,0,1379.4377142857143,3.7142857142857144,5.333333333333333,1.9307765466206281,4.952812785288923,119.85714285714286,0,NA,NA,40.693753734855875,8,16,24.5,37.5,46,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1822,Doups Point,8,NA,NA,NA,NA,1709.928,3.125,5.75,2.432813380307328,5.236600755800963,119.375,0,NA,NA,7.502757077858392,16,28,32,35.5,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1823,Danebury,4,7,3,10,3,1659.636,3.75,4.333333333333333,2.3222995589232824,5.3512462124809215,123.5,0,NA,NA,14.242792102860342,13,19.5,26,28,30,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1824,End Play,5,NA,NA,NA,NA,1186.8912,3.6,5,1.9592586875217324,5.481276724692238,120.8,0,NA,NA,NA,15,25.5,39,55.25,74,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1825,Fig Jelly,2,NA,NA,NA,NA,1156.716,3,3.5,2.31562701148228,5.881779332073453,121,0,NA,NA,NA,69,69,69,69,69,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1826,Kitten's Cat,2,3,6,2,1,1207.008,3.5,4,2.1250273623169456,2.2962893247561045,120,0,NA,NA,NA,30,30,30,30,30,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1827,Blessed Halo,5,NA,NA,NA,NA,1207.008,4,5.4,2.2228551579954896,4.489116513968878,121.4,0,NA,NA,NA,21,22.5,23.5,32.5,58,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1828,Square Shooter,2,2,5,5,0,1156.716,5.5,6,1.839706419554948,2.996948500912021,121,0,NA,NA,NA,70,70,70,70,70,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1829,The Critical Way,1,NA,NA,NA,NA,1207.008,8,2,2.358284432836227,3.342631214772285,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1830,McErin,1,1,6,1,0,1207.008,9,9,2.449319094987662,2.713404632827852,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1831,Dirty,2,2,4,1,0,1207.008,8,3.5,2.0008304842528064,5.829792520432255,121,0,NA,NA,NA,153,153,153,153,153,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1832,Blueblood,2,NA,NA,NA,NA,1207.008,10.5,9,2.3431854867224695,5.268607876188599,117,0,NA,NA,NA,15,15,15,15,15,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1833,Bella Rose,2,NA,NA,NA,NA,1458.468,4,4,2.1558054641110793,5.113346705755582,119,0,NA,NA,NA,55,55,55,55,55,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1834,Maliceinthepalace,1,NA,NA,NA,NA,1709.928,2,11,2.1442558481424685,5.292168136446519,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1835,Lookn Fine as Wine,5,NA,NA,NA,NA,1488.6432,5.8,4.4,2.112435641792476,5.3460198358020765,119,0,NA,NA,NA,7,15.25,19.5,22,25,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1836,Hedonism,1,NA,NA,NA,NA,1709.928,4,9,2.341004087948886,5.647197124359264,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1837,R V Treasure,2,NA,NA,NA,NA,1709.928,3.5,4.5,1.8413054037436598,6.286762102574052,119,0,NA,NA,NA,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1838,Evade,2,NA,NA,NA,NA,1659.636,3.5,2.5,2.0096670754889363,7.418383440915486,120,0,NA,NA,45.118090877647674,42,42,42,42,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1839,Roma Delight,1,NA,NA,NA,NA,1709.928,7,6,1.5796256093814705,6.223532718911903,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1840,Days of Spring,6,NA,NA,NA,NA,1458.468,4.333333333333333,2.6666666666666665,2.185197529765457,4.575254585302929,118.66666666666667,0,NA,NA,14.030010357455721,18,21,25,52,74,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1841,Launch Sequence,6,NA,NA,NA,NA,1374.6480000000001,6.666666666666667,3.6666666666666665,2.0216976245257663,6.402985629108987,118.5,0,NA,NA,31.88880339810931,13,18,18,25,88,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1842,Shine Like Bobby,5,NA,NA,NA,NA,1569.1104,5.4,5.2,1.7856715737495952,6.05316122946527,116.2,0,NA,NA,25.204566479371827,11,11.75,21,33.25,43,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1843,Barker Lane,7,NA,NA,NA,NA,1336.3302857142858,8,3,2.058455008101471,5.495136816373496,117.28571428571429,0,NA,NA,34.59130593275569,14,17.25,23,28.75,36,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1844,Monaco Princess,2,NA,NA,NA,NA,1508.76,4,5,2.230833782446504,4.461313119651001,119,0,NA,NA,59.778771273794845,43,43,43,43,43,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1845,Balon Rose,5,NA,NA,NA,NA,1709.928,2.8,4.2,2.0438998194486615,6.487756963269866,119,0,NA,NA,56.41977617631843,28,28.75,39,54.5,71,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1846,Ocean Fire,6,NA,NA,NA,NA,1659.636,3.6666666666666665,7,2.1629086707283767,4.65394876663766,119.16666666666667,0,NA,NA,36.041226621264926,10,19,21,50,77,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1847,Smack,3,NA,NA,NA,NA,1408.176,2.6666666666666665,4,2.375312826397615,7.408567342527606,121,0,NA,NA,34.71036186303176,22,23,24,25,26,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1848,Take Ten,2,NA,NA,NA,NA,1659.636,4,4,2.071980645646705,5.489943785889761,121,0,NA,NA,39.9095032440046,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1849,Tapit to Ride,1,NA,NA,NA,NA,1609.344,5,9,2.2915498775124363,6.210761897292455,121,0,NA,NA,7.807039362800171,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1850,Soul Kitchen,1,NA,NA,NA,NA,1609.344,6,8,1.9281271528531951,5.615435922014179,121,0,NA,NA,31.508052407619914,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1851,Keepme in Thegame,3,NA,NA,NA,NA,1642.872,6,3.333333333333333,2.015781828280836,3.7524812178986346,119,0,NA,NA,18.304548333178225,77,77.5,78,78.5,79,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1852,Navasha,3,NA,NA,NA,NA,1475.232,5.333333333333333,5.333333333333333,2.1278243924846554,5.305712946284615,120,0,NA,NA,22.48973637157092,36,36.25,36.5,36.75,37,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
